image_id,file_name,entropy,entropy_quartile,spatial_spread,entropy_rank,entropy_percentile,entropy_group,binary_group,caption,chair_i,is_hallucinating,n_mentioned,n_hallucinated
563882,000000563882.jpg,6.322614669799805,3,0.4269923116985554,264,0.528,mid_high,degraded,"The image features a group of people sitting in a darkened theater, all focused on their cell phones. There are at least 12 people in the scene, with some sitting closer to the front and others further back.

The audience members are using their cell phones, with at least 11 cell phones visible in the scene. Some of the cell phones are held in the hands of the people, while others are placed on the seats.",0.0,False,1,0
474164,000000474164.jpg,6.322729110717773,3,0.437447346047084,265,0.53,mid_high,degraded,"The image features a brown dog sitting on top of a brown truck, enjoying the ride. The truck is parked in a parking lot, and there are several cars around it. Some cars are parked close to the truck, while others are further away.

In addition to the vehicles, there are two people visible in the scene. One person is standing near the left side of the truck, while the other person is located on the right",0.3333,True,3,1
170278,000000170278.jpg,6.32274055480957,3,0.431583058004348,266,0.532,mid_high,degraded,"The image features a large brown dog lying on a bed, comfortably resting on a blue comforter. The dog occupies a significant portion of the bed, with its body stretching from the left side to the right side.

In the room, there is a chair located near the left side of the bed, and a TV can be seen in the background, slightly above the center of the image. Additionally, there are two books placed on the bed,",0.5,True,4,2
16439,000000016439.jpg,6.323009490966797,3,0.4281654296818442,267,0.534,mid_high,degraded,"The image features a desk with a laptop computer placed on top of it. The laptop is turned on, and there is a glass of wine nearby. A cell phone is also present on the desk, along with a remote control. The desk is situated in a room with a couch in the background.",0.6667,True,6,4
331075,000000331075.jpg,6.323019027709961,3,0.421421207113071,268,0.536,mid_high,degraded,"The image features a dog standing on a beach, with its tongue out, possibly enjoying the water. The dog is wearing a collar, and it appears to be a black and white dog. The beach is a lively scene with the dog being the main focus.",0.0,False,1,0
109118,000000109118.jpg,6.3231048583984375,3,0.4242605435551043,269,0.538,mid_high,degraded,"The image is an old black and white photograph featuring three men wearing baseball uniforms. They are standing next to each other, with one man sitting on a chair in the middle. The men are all wearing baseball gloves, with one glove visible on the left side of the image, another on the right side, and the third one in the middle. The men are posing together, likely as a team or for a special occasion.",0.0,False,4,0
433243,000000433243.jpg,6.3231201171875,3,0.4296467842826996,270,0.54,mid_high,degraded,"The image features a giraffe and a zebra standing close to each other in a zoo setting. The giraffe is on the left side of the zebra, with the zebra positioned in the middle of the scene. Both animals are eating from a shared feeding area.

In the background, there are a few more zebras, one on the right side of the image and another further back. The scene also includes a",0.0,False,2,0
211674,000000211674.jpg,6.323173522949219,3,0.4316381143631199,271,0.542,mid_high,degraded,"The image features a red double-decker bus driving down a street, with a group of people riding on the top deck. There are at least 13 people visible on the bus, enjoying the ride and the view from the elevated seating area.

In addition to the bus, there are several cars and a truck visible in the scene. One car is located on the left side of the bus, while another car is further down the street",0.25,True,4,1
142620,000000142620.jpg,6.323174476623535,3,0.4251047819742174,272,0.544,mid_high,degraded,"The image features a man sitting on a bench in a park, enjoying a meal. He is holding a knife and a fork, cutting into a sandwich. The bench is located near a dining table, which has various items on it, including a bowl, a cup, a bottle, and a spoon.

In the background, there are two chairs, one close to the bench and the other further away. Additionally",0.3,True,10,3
179898,000000179898.jpg,6.323262691497803,3,0.42673316519063,273,0.546,mid_high,degraded,"The image features a young boy holding up two hot dogs, each with a bun. The boy is wearing a blue hat and a blue shirt, and he is surrounded by several other people. Some of the individuals are sitting on chairs, while others are standing.

In the background, there are multiple chairs, a dining table, and a backpack. The scene appears to be a casual gathering or event where the boy is showc",0.0,False,3,0
578545,000000578545.jpg,6.323304176330566,3,0.4239181170783312,274,0.548,mid_high,degraded,"The image features a pregnant woman lying on a bed, reading a book. She is wearing a pink shirt and appears to be enjoying her time. The bed is covered with a blue blanket, and there is a clock on the wall above the bed.

In the room, there is a chair positioned near the bed, and a couple of books can be seen on the bed, one close to the woman and the other further away.",0.2,True,5,1
129945,000000129945.jpg,6.323348045349121,3,0.4321601918845625,275,0.55,mid_high,degraded,"The image captures a baseball game in progress. A baseball player is in the middle of swinging a bat, attempting to hit the ball. The batter is wearing a baseball glove, ready to catch the ball if it comes their way.

There are several other people in the scene, including teammates and opponents. Some of them are standing close to the batter, while others are scattered around the field. A baseball glove can be seen in the",0.25,True,4,1
97230,000000097230.jpg,6.323365688323975,3,0.4149263718730348,276,0.552,mid_high,degraded,"The image features two elephants standing close to each other in a grassy area. They are surrounded by a lush green forest, with trees and bushes in the background. The elephants appear to be interacting with each other, possibly engaging in a playful or social activity. The scene captures the beauty and serenity of the natural habitat of these majestic creatures.",0.0,False,0,0
323709,000000323709.jpg,6.323420524597168,3,0.4251716145149938,277,0.554,mid_high,degraded,"The image features a large white airplane parked on the runway at an airport. The airplane is positioned in the middle of the scene, with its wings visible. The airport is located near a forest, which can be seen in the background.

In addition to the airplane, there are two people in the scene. One person is standing near the left side of the airplane, while the other person is located closer to the right side.",0.5,True,2,1
509258,000000509258.jpg,6.323498725891113,3,0.4213605508479954,278,0.556,mid_high,degraded,"The image features a street sign with a green and white background, displaying directions to various destinations. The sign is located near a building, possibly a church, and is positioned on the side of the road.

In the scene, there are two benches, one located closer to the left side of the image and the other further to the right. Additionally, there are two cars parked on the street, one near the center of the image and the other towards",0.0,False,0,0
243204,000000243204.jpg,6.323569297790527,3,0.4308720979135012,279,0.558,mid_high,degraded,"The image features a person wearing a hood, glasses, and a scarf, standing in a kitchen. They are holding a spatula, possibly preparing to cook or serve food. The kitchen is equipped with a stove, an oven, and a sink. There is a bowl placed on the countertop, and a knife can be seen nearby. The person appears to be focused on their task, possibly making a sandwich.",0.5714,True,7,4
271728,000000271728.jpg,6.3237504959106445,3,0.4314626800634476,280,0.56,mid_high,degraded,"The image features a cozy living room with a couch and a chair. On the couch, there is a cat sitting comfortably, while a laptop is placed on the chair nearby. A remote control can be seen on the couch, close to the cat.

In the room, there are also two cups, one on the couch and the other on the chair. Additionally, there is a cell phone on the couch, and a bottle",0.4286,True,7,3
130599,000000130599.jpg,6.323830604553223,3,0.4230912185225385,281,0.562,mid_high,degraded,"The image features a man wearing a red hat, standing next to a giraffe statue. The man appears to be playfully interacting with the giraffe, as if it were a real animal. The giraffe statue is positioned in the middle of the scene, with the man standing on the left side.

In the background, there are two cars visible, one on the right side and the other further back on the left side. Additionally,",0.5,True,2,1
419379,000000419379.jpg,6.323918342590332,3,0.4292934781965732,282,0.564,mid_high,degraded,"The image features a display of various donuts on a tray. There are at least nine donuts visible, each with different flavors and toppings. Some of the donuts are placed on a metal rack, while others are arranged on a table. The donuts are spread out across the scene, with some closer to the front and others further back. The assortment of donuts creates an inviting and delicious presentation for customers to enjoy.",1.0,True,1,1
13291,000000013291.jpg,6.324216365814209,3,0.4168545533576741,283,0.566,mid_high,degraded,"The image features a group of four young men posing together in a grassy field at night. They are all holding frisbees, with three frisbees visible in the scene. The men are standing close to each other, with one man on the left side, another in the middle, and the remaining two on the right side. The scene appears to be a fun and casual gathering of friends.",0.0,False,1,0
317999,000000317999.jpg,6.324292182922363,3,0.4302339379765847,284,0.568,mid_high,degraded,"The image features a man and a young girl sitting together on a bed. The man is wearing glasses and has a beard, while the little girl is holding a book. They seem to be enjoying their time together, possibly reading a story or sharing a bonding moment.

The bed occupies the majority of the scene, with the man and the girl sitting on opposite sides. The girl is positioned more towards the right side of the bed, while",0.0,False,3,0
23272,000000023272.jpg,6.324587345123291,3,0.431514094452486,285,0.57,mid_high,degraded,"The image features a cat sitting on the hood of a black car. The car is parked on the street, and the cat appears to be enjoying the warmth of the hood. The scene also includes a truck parked nearby, and a potted plant located close to the car.",0.5,True,4,2
255912,000000255912.jpg,6.324592590332031,3,0.4361184480814177,286,0.572,mid_high,degraded,"The image features a delicious meal consisting of a sandwich and a salad. The sandwich is placed on a plate, with the salad surrounding it. The salad is made up of various greens, including lettuce, and is accompanied by a side of broccoli. The dining table occupies the background of the scene, and a fork can be seen on the table, ready for use.",0.25,True,4,1
414340,000000414340.jpg,6.324618816375732,3,0.4365179249325651,287,0.574,mid_high,degraded,"The image features a clock tower with a clock on the top, located in the middle of a town. The clock tower is situated between two buildings, one of which is a church. The scene is set against a backdrop of a mountain, adding to the picturesque atmosphere.

There are several people in the scene, with some standing near the clock tower and others scattered throughout the town. A bench can be seen in the foreground, providing a place for people",0.6667,True,3,2
458255,000000458255.jpg,6.324641227722168,3,0.4176069683218468,288,0.576,mid_high,degraded,"The image features a young girl lying in bed, reading a book. She is accompanied by a black cat, which is sitting or lying next to her. The girl is holding the book in her hands, and the cat is positioned close to her, possibly enjoying the warmth and comfort of the bed. The scene conveys a sense of relaxation and companionship between the girl and her cat.",0.0,False,4,0
136633,000000136633.jpg,6.3246588706970215,3,0.432878157275564,289,0.578,mid_high,degraded,"The image depicts a bustling outdoor market filled with people shopping for fresh produce. There are several individuals walking around, browsing the various vegetables on display. The market is set up under a large umbrella, providing shade and protection from the elements.

A wide variety of vegetables can be seen, including broccoli, carrots, and lettuce. The broccoli is located in the middle of the scene,",0.3333,True,3,1
175251,000000175251.jpg,6.3246941566467285,3,0.423752420186134,290,0.58,mid_high,degraded,"The image features a young boy brushing his teeth with a green toothbrush. He is standing in a bathroom, and the scene is captured from the side. The boy is focused on his task, and the toothbrush is visible in his mouth.

In the background, there is a sink, and a cup can be seen placed nearby. Additionally, there are two books in the scene, one located on the left side and the other on the",0.5,True,4,2
127476,000000127476.jpg,6.324740409851074,3,0.4355309460150972,291,0.582,mid_high,degraded,"The image features a large, messy pizza with a variety of toppings. The pizza is placed on a metal tray, which is sitting on a dining table. The pizza is topped with a generous amount of black olives, mushrooms, and meat. The olives are scattered all over the pizza, with some being closer to the edges and others more centrally located. The mushrooms are also spread out, with",0.5,True,2,1
530146,000000530146.jpg,6.324872016906738,3,0.4351246471480693,292,0.584,mid_high,degraded,"The image features a delicious meal served on a white plate. The plate contains a sandwich, which is accompanied by a side of coleslaw. The sandwich is placed in the center of the plate, while the coleslaw is spread out around it. The meal is ready to be enjoyed, with a fork placed nearby, ready for use.",0.5,True,2,1
475779,000000475779.jpg,6.324930667877197,3,0.4168318286120086,293,0.586,mid_high,degraded,"The image features a large elephant standing in a grassy area with trees in the background. The elephant is positioned towards the left side of the image, occupying a significant portion of the frame. The scene appears to be a natural habitat for the elephant, with the trees providing a sense of depth and a connection to the environment.",0.0,False,1,0
90062,000000090062.jpg,6.324954032897949,3,0.4109662533866735,294,0.588,mid_high,degraded,"The image features a black and white cow standing in front of a wooden building. The cow is positioned near the center of the scene, with its head slightly turned to the right. The building appears to be a log cabin, and there are several logs scattered around the area.

In addition to the cow, there are two people in the scene, one located on the left side and the other on the right side. The people seem to be observing the cow or",0.5,True,2,1
129135,000000129135.jpg,6.324959754943848,3,0.4145229602259658,295,0.59,mid_high,degraded,"The image features a yellow and blue train parked at a train station. The train is positioned on the tracks, occupying a significant portion of the scene. The train station has a bench located near the train, providing a place for passengers to sit and wait for their ride. The bench is situated close to the train, making it easily accessible for those waiting for the train to depart.",0.0,False,2,0
411938,000000411938.jpg,6.324986457824707,3,0.4215159210121584,296,0.592,mid_high,degraded,"The image features a group of people riding bicycles down a street. Among the riders, there is a man holding a teddy bear, which adds a playful element to the scene. The group is diverse, with some people riding bicycles and others standing or sitting nearby.

There are multiple bicycles in the scene, with one prominently visible in the foreground and another in the background. A few people are also holding cu",0.3333,True,3,1
463037,000000463037.jpg,6.325007438659668,3,0.4279487998938113,297,0.594,mid_high,degraded,"The image features an old airplane parked on a grassy field. The airplane is a large, four-engine propeller plane, and it appears to be a vintage model. The plane is positioned in the middle of the field, with its wings extending outward.

There are several people in the scene, with some standing close to the airplane and others scattered around the field. The people seem to be admiring the vintage air",0.5,True,2,1
561679,000000561679.jpg,6.325071811676025,3,0.4312671140413306,298,0.596,mid_high,degraded,"The image features a street sign with graffiti on it, indicating a street maintenance block on Wednesday. The sign is located on a street corner, and there is a car parked nearby. The scene also includes a parking meter, a stop sign, and a fire hydrant. The presence of these elements suggests that the area is well-maintained and organized.",0.75,True,4,3
19432,000000019432.jpg,6.325105667114258,3,0.4295639456526268,299,0.598,mid_high,degraded,"The image features two men playing tennis on a court. One of the men is holding a tennis racket, preparing to hit the ball. The tennis ball is in the air, close to the player with the racket.

There are several chairs placed around the court, likely for spectators or players to rest during breaks. The chairs are arranged in various positions, with some closer to the players and others further away.",0.0,False,3,0
567640,000000567640.jpg,6.325112342834473,3,0.4177638839763635,300,0.6,mid_high,degraded,"The image captures a group of young men playing soccer on a grassy field. There are four main players, with one player wearing a white shirt and another wearing a black shirt. The other two players are positioned closer to the left side of the field.

In the background, there are two cars parked, one on the left side and the other on the right side of the field. Additionally, there are two benches visible in",0.0,False,1,0
209747,000000209747.jpg,6.325206756591797,3,0.4256179971016284,301,0.602,mid_high,degraded,"The image features a small kitten sitting inside a bathroom sink. The kitten appears to be curious and is looking up, possibly observing the surroundings. The sink is located next to a toilet, which is situated on the left side of the image.

In the scene, there is also a sponge placed on the left side of the sink, and a cup can be seen on the right side. The overall atmosphere of the image is",0.6667,True,3,2
233771,000000233771.jpg,6.325207710266113,3,0.431061000778212,302,0.604,mid_high,degraded,"The image depicts a busy city street with a group of people walking down the sidewalk. Among the crowd, a person is holding a British flag umbrella, which stands out from the rest. The people are engaged in various activities, such as walking, talking, and carrying handbags.

There are multiple buses visible in the scene, with one bus located near the left side of the image and another bus further down the street. A clock can",0.0,False,4,0
267351,000000267351.jpg,6.32520866394043,3,0.4235009092446062,303,0.606,mid_high,degraded,"The image features a large clock tower with a cross on top, standing tall against a blue sky. The clock is prominently displayed on the side of the tower, making it a focal point. The tower is situated in the middle of the scene, with the sky occupying the background. The overall atmosphere is serene and picturesque.",0.0,False,1,0
193429,000000193429.jpg,6.325283050537109,3,0.4175612879777085,304,0.608,mid_high,degraded,"The image features a snowboarder sitting on the snow with their snowboard attached to their feet. The snowboarder is wearing a black jacket and goggles, and they appear to be taking a break from snowboarding. The snowboard is positioned horizontally across the scene, with the snowboarder sitting in the middle. The snowy environment suggests that the photo was taken at a ski resort or a similar location.",0.3333,True,3,1
414133,000000414133.jpg,6.325339317321777,3,0.4171808472691945,305,0.61,mid_high,degraded,"The image features a street sign with the word ""WHOA"" written on it. The sign is located near the center of the scene, with a street corner nearby. The street is lined with several cars parked on the side, including a truck parked further back.

There are also a few benches placed along the street, providing seating options for pedestrians. One bench is located near the left side of the scene, while",1.0,True,2,2
153632,000000153632.jpg,6.32542610168457,3,0.4176345621745237,306,0.612,mid_high,degraded,"The image features a white plate placed on a dining table. The plate is topped with a delicious meal consisting of several pieces of meat, possibly chicken, and some vegetables. The meat is covered in a sauce, making it an appetizing dish.

In addition to the main plate, there are a few other items on the table. A knife is located on the left side of the table, while a spoon is placed",0.3333,True,3,1
189820,000000189820.jpg,6.325432777404785,3,0.431371442738756,307,0.614,mid_high,degraded,"The image features a well-equipped office desk with a computer setup. There is a desktop computer with a keyboard and a mouse placed on the desk. A laptop is also present on the desk, along with a cell phone. 

The office space is filled with various items, including a TV mounted on the wall, a cup, a book, and a bottle. There are also two chairs in the room, one near the desk and",0.4444,True,9,4
11615,000000011615.jpg,6.325624465942383,3,0.4317959201794941,308,0.616,mid_high,degraded,"The image features a street sign with various directions and signs pointing towards different locations. The sign is located in a forest, surrounded by trees. There are several signs on the pole, including one pointing towards a parking area. The signs are placed at different angles, providing clear guidance for those navigating the area.",0.0,False,0,0
263644,000000263644.jpg,6.325691223144531,3,0.428454727630939,309,0.618,mid_high,degraded,"The image features a large, ornate wooden bed with a white canopy. The bed is adorned with a white sheet and a white blanket, giving it a clean and elegant appearance. The canopy is supported by wooden posts, adding to the bed's grandeur.

In the room, there is a chair positioned near the bed, and a mirror is placed on the left side of the room. Additionally, there are two bottles, one",0.5,True,2,1
289594,000000289594.jpg,6.325727462768555,3,0.424744852538597,310,0.62,mid_high,degraded,"The image features a man standing on the sidewalk, leaning against a street sign. He is wearing a hat and appears to be waiting for someone. The scene is set in a residential area with a few cars parked nearby.

There are two cars parked on the left side of the image, and another car is visible further back on the right side. Additionally, there is a bicycle parked close to the man, and a handbag",0.5,True,4,2
394940,000000394940.jpg,6.325740337371826,3,0.4366873610655594,311,0.622,mid_high,degraded,"The image features a young boy sitting at a dining table, holding a plate with a piece of cake on it. He appears to be deep in thought or possibly contemplating the dessert. The table is surrounded by chairs, with one chair located on the left side of the table and another on the right side. The boy is the main focus of the scene, with the cake and the table occupying the majority of the image.",0.25,True,4,1
472678,000000472678.jpg,6.32582950592041,3,0.4282213737227365,312,0.624,mid_high,degraded,"The image features a computer desk with two computer monitors placed side by side. The desk is cluttered with various items, including a keyboard, a mouse, and a cell phone. There are also several books scattered around the desk, with some placed near the monitors and others on the right side of the desk.

In addition to the computer equipment, there are two bottles on the desk, one located near the left side and the",0.4,True,5,2
77396,000000077396.jpg,6.325866222381592,3,0.4238705721951114,313,0.626,mid_high,degraded,"The image features a living room with a television on the left side of the room. A cat is lying on the floor, stretching out and enjoying the relaxing atmosphere. Another cat is standing nearby, possibly observing the first cat.

In the room, there is a chair positioned towards the right side of the scene. A laptop is placed on a surface close to the television, and a remote control can be seen on the right side of the room.",0.0,False,5,0
35770,000000035770.jpg,6.325897216796875,3,0.4195753089110801,314,0.628,mid_high,degraded,"The image features a bathroom with a white toilet and a white sink. The sink is placed on a glass table, which is situated next to the toilet. The bathroom also has a black and white checkered floor, adding a unique touch to the space.

In addition to the main fixtures, there are a few other items in the bathroom. A cup can be seen on the left side of the sink, while a bowl",0.6667,True,6,4
262938,000000262938.jpg,6.325935363769531,3,0.4274412611808388,315,0.63,mid_high,degraded,"The image features a book with a dog on the cover, lying on a bed. The book is open, revealing the dog's picture on the page. There are two stuffed animals, one on the left side of the book and the other on the right side. The stuffed animals are placed on the bed, adding a cozy and playful atmosphere to the scene.",0.3333,True,3,1
534041,000000534041.jpg,6.326018333435059,3,0.42537950059056,316,0.632,mid_high,degraded,"The image features a young boy sitting at a dining table, eating a hot dog. A woman is feeding the boy the hot dog, while another person is present in the background. The table is surrounded by chairs, with one chair located near the boy and another chair further away.

There are also two bottles on the table, one near the boy and the other one further away. The scene appears to be set in a casual dining environment",0.2,True,5,1
563648,000000563648.jpg,6.326030731201172,3,0.4257749610136199,317,0.634,mid_high,degraded,"The image captures a skateboarding event where a skateboarder is performing a trick in mid-air, with the skateboard flying through the air. The skateboarder is the main focus of the scene, and several onlookers are watching the performance.

There are numerous people in the scene, with some standing close to the skateboarder and others further away. A few skateboards can be seen in the area, with",0.0,False,2,0
378873,000000378873.jpg,6.326087951660156,3,0.4278820935978357,318,0.636,mid_high,degraded,"The image features a bustling outdoor market filled with a variety of fresh fruits and vegetables. There are several people shopping and browsing the produce, with some standing close to the front of the market and others scattered throughout the scene.

The market is well-stocked with a wide assortment of items, including multiple apples, oranges, and carrots. The apples are found in various locations, while the oranges are",0.0,False,1,0
358923,000000358923.jpg,6.326176166534424,3,0.4255773773656131,319,0.638,mid_high,degraded,"The image features a woman wearing a colorful umbrella hat, which is a unique and eye-catching accessory. She is talking on her cell phone while standing outside. There are several other people in the scene, some of whom are also engaged in conversations on their cell phones.

In the background, there is a car parked, and a handbag can be seen placed nearby. The overall atmosphere of the scene suggests a lively and",0.4,True,5,2
288062,000000288062.jpg,6.326183795928955,3,0.4323658868612384,320,0.64,mid_high,degraded,"The image features a green toilet with a unique and colorful design on the lid. The toilet lid is painted to resemble a mountain scene, complete with trees and a snowy mountain. The toilet is situated in a bathroom with blue walls, and there is a toilet brush placed nearby. The overall scene is quite creative and eye-catching.",0.0,False,1,0
280930,000000280930.jpg,6.32618522644043,3,0.4267825204643311,321,0.642,mid_high,degraded,"The image features a young girl standing in a kitchen, holding a tray with a dozen freshly baked bread rolls. She is smiling and appears to be enjoying the process of making the bread.

The kitchen is well-equipped with various appliances, including a refrigerator on the right side of the scene, an oven in the background, and a microwave above the oven. There are also two bowls placed",0.25,True,4,1
451435,000000451435.jpg,6.326220512390137,3,0.4413453440603567,322,0.644,mid_high,degraded,"The image features a tennis court with a tennis ball placed on the court. The court is surrounded by a green wall, giving it a unique appearance. The tennis ball is located near the center of the court, and the court appears to be empty, with no players or spectators visible. The scene is captured in a black and white photo, which adds a timeless and classic feel to the image.",0.0,False,1,0
90284,000000090284.jpg,6.326228141784668,3,0.4288546238134579,323,0.646,mid_high,degraded,"The image features a woman playing tennis on a clay court. She is in the middle of a swing, holding a tennis racket and preparing to hit the ball. The woman is wearing a blue dress, which adds a pop of color to the scene.

The tennis ball is visible in the air, close to the woman, as she is in the process of making contact with it. The court is surrounded by a few chairs, with one chair located",0.5,True,4,2
400367,000000400367.jpg,6.326499938964844,3,0.4283626588573162,324,0.648,mid_high,degraded,"The image depicts a busy city street at night, with numerous cars driving down the road. The street is illuminated by streetlights, creating a lively atmosphere. The cars are scattered throughout the scene, with some closer to the foreground and others further back.

In addition to the cars, there are two traffic lights visible in the image, one near the center and the other towards the right side. The streetlights and traffic lights contribute to",0.0,False,0,0
442161,000000442161.jpg,6.326552867889404,3,0.4251486584170651,325,0.65,mid_high,degraded,"The image features three people standing together, each holding a wine glass. They are all smiling and enjoying their time together. The wine glasses are placed in various positions, with one glass closer to the left side, another in the middle, and the third glass on the right side. The people are positioned in a way that they are all visible, with one person on the left, another in the middle, and the third person on the right.",0.0,False,2,0
445999,000000445999.jpg,6.326593399047852,3,0.4301755681383036,326,0.652,mid_high,degraded,"The image features a woman brushing her teeth with a toothbrush in her mouth. She is looking at the camera while performing this activity. The woman is wearing a ring on her finger, which is visible in the foreground. The scene is set in a room with a window in the background.",0.0,False,2,0
360661,000000360661.jpg,6.326622486114502,3,0.4176689209383326,327,0.654,mid_high,degraded,"The image captures a thrilling moment during a horse race on the beach. Two jockeys are riding their horses, with one horse positioned closer to the left side of the image and the other horse located more towards the right side. The jockeys are wearing white and red outfits, adding to the excitement of the race.

In the background, there are several people watching the race, with some standing closer to the left side",0.0,False,2,0
185157,000000185157.jpg,6.326632976531982,3,0.4171619873740783,328,0.656,mid_high,degraded,"The image features a street sign with a yellow light mounted on top of it. The sign is located on the side of a building, possibly in an Italian city. The sign is pointing to the right, indicating a specific direction.

In the background, there are two bicycles parked on the left side of the scene. One bicycle is positioned closer to the left edge of the image, while the other is slightly further back.",0.0,False,1,0
281447,000000281447.jpg,6.326645374298096,3,0.4274693162727605,329,0.658,mid_high,degraded,"The image features a large brown horse standing in a grassy field with mountains in the background. The horse is looking at the camera, and its mane is blowing in the wind. The scene is set in a rural area with a few houses visible in the distance.

There are two people in the scene, one standing close to the horse and the other further away. The presence of these individuals suggests that they might be the horse's caretakers or simply",0.5,True,2,1
362682,000000362682.jpg,6.326688289642334,3,0.4173109023046243,330,0.66,mid_high,degraded,"The image features a blue and white bus driving down a street. The bus is adorned with a cat design, making it stand out from other vehicles. There are several people visible in the scene, with some standing close to the bus and others further away.

In addition to the bus, there is a car parked on the side of the street. A clock can be seen in the background, possibly indicating the time for the passengers. The overall atmosphere suggests a",0.6,True,5,3
361238,000000361238.jpg,6.326693534851074,3,0.4306743843929812,331,0.662,mid_high,degraded,"The image features a woman sitting at a dining table, smiling as she looks at a large pizza placed in front of her. The pizza is covered in various toppings, making it an appetizing sight.

The table is surrounded by chairs, with one chair on the left side of the table and another on the right side. There are also two potted plants in the room, one located near the top left corner and the other near the",0.25,True,4,1
254016,000000254016.jpg,6.326724052429199,3,0.4303518043218505,332,0.664,mid_high,degraded,"The image features a commercial kitchen with a conveyor belt filled with a variety of doughnuts. The doughnuts are being cooked and prepared, with some of them being fried. The conveyor belt is equipped with a machine that is responsible for frying the doughnuts.

There are numerous doughnuts in different stages of preparation, with some of them being fried and others still in the process of",0.0,False,0,0
396274,000000396274.jpg,6.326827526092529,3,0.434080585138319,333,0.666,mid_high,degraded,"The image features a garden with a variety of green plants, including broccoli, growing in the dirt. There are several broccoli plants scattered throughout the garden, with some closer to the foreground and others further back. The plants are situated near a wooden fence, which adds a natural and rustic touch to the garden. The scene is a beautiful representation of a healthy and thriving garden.",0.0,False,1,0
153229,000000153229.jpg,6.326842308044434,3,0.421222920329278,334,0.668,mid_high,degraded,"The image captures a group of people playing a game of frisbee in a park. There are at least nine people in the scene, with some of them jumping in the air to catch the frisbee. The frisbee is located in the upper part of the image, with the players trying to reach it.

The park is surrounded by houses, and there are two benches visible in the background. One bench is located on",0.3333,True,3,1
458992,000000458992.jpg,6.326948165893555,3,0.4238088813380495,335,0.67,mid_high,degraded,"The image features a woman sitting at a dining table, enjoying a large pizza. She is holding a fork and a knife, ready to dig into the delicious meal. The pizza is placed in the center of the table, and the woman is seated on the left side of the table. The scene is set in a restaurant, with a couch visible in the background.",0.3333,True,6,2
489046,000000489046.jpg,6.326949596405029,3,0.4337355041402007,336,0.672,mid_high,degraded,"The image features a small bird perched on a tree branch. The bird is positioned near the center of the scene, with its wings spread out. The tree is surrounded by a lush green forest, creating a serene and natural atmosphere. The bird's presence adds a touch of life to the otherwise still and peaceful environment.",0.0,False,1,0
461009,000000461009.jpg,6.327016830444336,3,0.4248234996389818,337,0.674,mid_high,degraded,"The image features a man sitting at a dining table, holding a small, round fruit in his hand. He is smiling, possibly enjoying the fruit or sharing a light-hearted moment with others around the table.

There are several other people in the scene, some of whom are also seated at the table. A few chairs are visible around the table, and a bowl can be seen placed on the table. The overall atmosphere appears to be",0.6667,True,3,2
476119,000000476119.jpg,6.3270745277404785,3,0.4237064460602437,338,0.676,mid_high,degraded,"The image features a man riding a skateboard down a street. He is wearing a helmet for safety while performing the activity. The street is lined with parked cars, with one car on the left side of the image and two cars on the right side.

In addition to the skateboarder, there are two other people in the scene, one standing near the left edge of the image and the other person located in the middle of the",0.0,False,3,0
33707,000000033707.jpg,6.327114105224609,3,0.4320555100465156,339,0.678,mid_high,degraded,"The image features two giraffes standing close to each other in a grassy area. They are positioned near a building, possibly a zoo or a wildlife sanctuary. The giraffes are facing each other, creating a sense of connection between them. The scene is set in a lush green environment, with trees in the background.",0.0,False,0,0
224664,000000224664.jpg,6.327146530151367,3,0.4351530155914107,340,0.68,mid_high,degraded,"The image depicts a lively beach scene with several people enjoying the day. Some of the people are flying kites, with a total of five kites visible in the sky. The kites come in various shapes and sizes, adding a vibrant touch to the beach atmosphere.

In addition to the kite flyers, there are numerous people scattered across the beach, either participating in the kite-flying activities or simply enjoying the",0.0,False,2,0
47585,000000047585.jpg,6.327154159545898,3,0.4209668838566332,341,0.682,mid_high,degraded,"The image features a bride and groom standing together under an umbrella. The bride is wearing a white dress, while the groom is dressed in a suit. They are both smiling, enjoying their special day.

In the background, there are several other people, some of whom are also holding umbrellas. The scene appears to be a lively outdoor gathering, with the couple at the center of attention.",0.0,False,2,0
393014,000000393014.jpg,6.327206611633301,3,0.4278785340211008,342,0.684,mid_high,degraded,"The image features a display case in a restaurant, showcasing a variety of sandwiches. There are three sandwiches in the display case, each with different fillings. One sandwich is placed towards the left side, another in the middle, and the third one is on the right side.

In addition to the sandwiches, there are two strawberries visible in the display case. One strawberry is located near the left side of",0.0,False,1,0
445658,000000445658.jpg,6.327214241027832,3,0.4234317700680049,343,0.686,mid_high,degraded,"The image features a large, well-equipped kitchen with wooden cabinets and black appliances. The kitchen is filled with various items, including a refrigerator, oven, microwave, and sink. There are also several bottles placed around the kitchen, as well as a bowl and a cup.

In addition to the appliances, the kitchen is decorated with a few items such as a teddy bear, a vase",0.3333,True,9,3
393226,000000393226.jpg,6.327259540557861,3,0.4273394831997982,344,0.688,mid_high,degraded,"The image features a man walking across a street in front of a large, colorful ice cream truck. The truck is parked on the side of the road, and the man is walking towards it, likely to purchase some ice cream.

There are several cars parked or driving along the street, with one car located near the ice cream truck and others scattered throughout the scene. Additionally, there are two traffic lights visible in the background,",0.0,False,3,0
