image_id,file_name,entropy,entropy_quartile,spatial_spread,entropy_rank,entropy_percentile,entropy_group,binary_group,caption,chair_i,is_hallucinating
170278,000000170278.jpg,6.32274055480957,3,0.431583058004348,266,0.532,mid_high,degraded,"The image features a large brown dog lying on a bed, comfortably resting on a blue comforter. The dog occupies a significant portion of the bed, with its body stretching from one end to the other.

In the room, there is a dresser located near the left side of the bed, and a chair can be seen in the background. Additionally, there are several books scattered around the room, with some placed on the dresser and others",0.3333,True
16439,000000016439.jpg,6.323009490966797,3,0.4281654296818442,267,0.534,mid_high,degraded,"The image features a desk with a laptop computer placed on top of it. The laptop is open, and there is a glass of wine nearby. A cell phone is also present on the desk, along with a remote control. The desk is situated in a room with a couch in the background.",0.6667,True
331075,000000331075.jpg,6.323019027709961,3,0.421421207113071,268,0.536,mid_high,degraded,"The image features a wet dog standing on a beach, with its tongue out. The dog is wearing a collar, and it appears to be enjoying the beach environment. The dog is the main focus of the scene, with the beach and ocean in the background.",0.0,False
109118,000000109118.jpg,6.3231048583984375,3,0.4242605435551043,269,0.538,mid_high,degraded,"The image is an old black and white photograph featuring three men wearing baseball uniforms. They are standing next to each other, with one man sitting on a chair in the middle. The men are all dressed in baseball uniforms, and they appear to be posing for the picture.

In the background, there is a baseball glove visible, further emphasizing the sporty theme of the photograph. The men are positioned in a way that they are all visible",0.0,False
433243,000000433243.jpg,6.3231201171875,3,0.4296467842826996,270,0.54,mid_high,degraded,"The image features a zebra and a giraffe standing close to each other in a zoo setting. The zebra is positioned on the left side of the scene, while the giraffe is on the right side. Both animals are eating from a shared feeding area.

There are several trees in the background, providing a natural and serene atmosphere. The zebra is eating grass, while the giraffe is eating leaves",0.0,False
211674,000000211674.jpg,6.323173522949219,3,0.4316381143631199,271,0.542,mid_high,degraded,"The image features a red double-decker bus driving down a street, with a group of people riding on the top level. There are at least 13 people visible on the bus, enjoying the ride and the view from the upper deck. Some of the passengers are waving, likely greeting someone or simply enjoying the experience.

In addition to the bus, there are several cars visible in the scene, with one car located on the left side",0.0,False
142620,000000142620.jpg,6.323174476623535,3,0.4251047819742174,272,0.544,mid_high,degraded,"The image features a man sitting on a bench in a park, enjoying a meal. He is holding a knife and a fork, cutting into a sandwich. The bench is positioned near a dining table, which has various items on it, including a bowl, a cup, a bottle, and a spoon.

In the background, there are two chairs, one located closer to the bench and the other further away",0.3,True
179898,000000179898.jpg,6.323262691497803,3,0.42673316519063,273,0.546,mid_high,degraded,"The image features a young boy proudly holding up two hot dogs, each with a bun. The boy is wearing a blue shirt, and the hot dogs are placed in front of him.

In the background, there are several other people, including a group of children and adults. Some of the people are sitting on chairs, while others are standing. The scene appears to be a gathering or event where the boy is showcasing his hot",0.0,False
578545,000000578545.jpg,6.323304176330566,3,0.4239181170783312,274,0.548,mid_high,degraded,"The image features a pregnant woman lying on a bed, reading a book. She is surrounded by a comfortable environment, with a pillow nearby. The book she is reading is placed on her stomach, and she appears to be enjoying her time. The room also contains a chair, a couch, and a bed, providing a cozy atmosphere for the expectant mother.",0.2,True
129945,000000129945.jpg,6.323348045349121,3,0.4321601918845625,275,0.55,mid_high,degraded,"The image captures a baseball game in progress. A baseball player is in the middle of swinging a bat, attempting to hit the ball. The batter is wearing a baseball glove, ready to catch the ball if it comes their way.

There are several other people in the scene, including teammates and opponents. Some of them are standing close to the batter, while others are scattered around the field. A bench can be seen in the background",0.4,True
97230,000000097230.jpg,6.323365688323975,3,0.4149263718730348,276,0.552,mid_high,degraded,"The image features two elephants standing close to each other in a grassy area. They are surrounded by a lush green forest, with trees and bushes in the background. The elephants appear to be enjoying their time in the natural environment.",0.0,False
323709,000000323709.jpg,6.323420524597168,3,0.4251716145149938,277,0.554,mid_high,degraded,"The image features a large white airplane parked on the runway at an airport. The airplane is positioned in the middle of the scene, with its wings visible. The airport is located near a forest, which can be seen in the background.

In addition to the airplane, there are two people in the scene. One person is standing near the left side of the airplane, while the other person is located closer to the right side.",0.5,True
509258,000000509258.jpg,6.323498725891113,3,0.4213605508479954,278,0.556,mid_high,degraded,"The image features a street sign on the side of the road, displaying directions to various cities. The sign is positioned in front of a large building, possibly a church, with a clock mounted on the side.

There are several cars parked or driving along the street, with one car located near the left edge of the image, another car further to the right, and a third car in the middle of the scene. A bench can be seen on the left",0.6667,True
243204,000000243204.jpg,6.323569297790527,3,0.4308720979135012,279,0.558,mid_high,degraded,"The image features a person wearing a hood, glasses, and a scarf, standing in a kitchen. They are holding a spatula, possibly preparing to cook or serve food. The kitchen is equipped with a stove, an oven, and a sink. There is a sandwich placed on the stove, and a bowl can be seen on the countertop. The person appears to be focused on their task, possibly enjoying the",0.5,True
271728,000000271728.jpg,6.3237504959106445,3,0.4314626800634476,280,0.56,mid_high,degraded,"The image features a cozy living room with a couch and a chair. On the couch, there is a cat sitting comfortably, while a laptop is placed on the chair nearby. The room also contains a TV mounted on the wall, and a remote control can be seen on the couch.

In addition to the main furniture, there are a few other items in the room. A cup is placed on a surface, and a bottle is located",0.375,True
130599,000000130599.jpg,6.323830604553223,3,0.4230912185225385,281,0.562,mid_high,degraded,"The image features a man wearing a red hat, standing next to a giraffe statue. The man appears to be playfully interacting with the giraffe, as if it were a real animal. The giraffe statue is positioned in the middle of the scene, with the man standing on the left side.

In the background, there are two cars visible, one on the right side and the other further back on the left side. Additionally,",0.5,True
419379,000000419379.jpg,6.323918342590332,3,0.4292934781965732,282,0.564,mid_high,degraded,"The image features a display case filled with a variety of donuts. There are at least nine donuts visible in the case, each with different flavors and toppings. Some of the donuts are placed on a tray, while others are arranged on a countertop. The donuts are spread out across the display, showcasing the diverse options available for customers to choose from.",1.0,True
13291,000000013291.jpg,6.324216365814209,3,0.4168545533576741,283,0.566,mid_high,degraded,"The image features a group of four young men posing together in a grassy field. They are all holding frisbees, with three frisbees visible in the scene. The men are standing close to each other, with one man on the left side, another in the middle, and the remaining two on the right side. The group appears to be enjoying a fun outdoor activity together.",0.0,False
317999,000000317999.jpg,6.324292182922363,3,0.4302339379765847,284,0.568,mid_high,degraded,"The image features a man and a young child sitting together on a bed. The man is wearing glasses and has a beard, while the child is holding a book. They seem to be enjoying their time together, possibly reading a story or engaging in a shared activity.

The bed occupies most of the scene, with the man and the child positioned towards the center. The man is on the left side of the bed, while the child is",0.0,False
23272,000000023272.jpg,6.324587345123291,3,0.431514094452486,285,0.57,mid_high,degraded,"The image features a cat sitting on the hood of a car, possibly a Mercedes. The cat is comfortably laying on the car's surface, enjoying the warmth. The car is parked in a driveway, and there are some potted plants nearby, adding a touch of greenery to the scene.",0.0,False
255912,000000255912.jpg,6.324592590332031,3,0.4361184480814177,286,0.572,mid_high,degraded,"The image features a delicious meal consisting of a sandwich and a salad. The sandwich is placed on a plate, with the salad surrounding it. The salad is made up of various greens, including lettuce, and is accompanied by a bowl of salad dressing. The dining table occupies the background of the scene, and a fork can be seen on the table, ready for use.",0.5,True
414340,000000414340.jpg,6.324618816375732,3,0.4365179249325651,287,0.574,mid_high,degraded,"The image features a picturesque scene of a clock tower situated between two buildings. The clock tower is prominently visible, with the clock face clearly visible on the tower. The buildings are situated on either side of the clock tower, creating a harmonious architectural arrangement.

In the foreground, there is a bench placed near the clock tower, providing a place for people to sit and enjoy the view. The overall atmosphere of the scene is serene and",0.6667,True
458255,000000458255.jpg,6.324641227722168,3,0.4176069683218468,288,0.576,mid_high,degraded,"The image features a young girl lying in bed, reading a book. She is accompanied by a black cat, which is sitting or lying next to her. The bed occupies the majority of the scene, with the girl and the cat comfortably positioned on it. The girl appears to be enjoying her time reading, while the cat seems to be relaxing nearby.",0.0,False
136633,000000136633.jpg,6.3246588706970215,3,0.432878157275564,289,0.578,mid_high,degraded,"The image depicts a bustling outdoor market filled with people shopping for fresh produce. There are several individuals scattered throughout the scene, with some standing close to the foreground and others further in the background.

The market is well-stocked with a variety of fruits and vegetables, including multiple apples, oranges, and broccoli. The apples are found in different areas of the market, while the oranges are more concentr",0.5,True
175251,000000175251.jpg,6.3246941566467285,3,0.423752420186134,290,0.58,mid_high,degraded,"The image features a young boy brushing his teeth with a green toothbrush. He is standing in a bathroom, and the scene is captured from the side. The boy is focused on his task, and the toothbrush is held in his mouth.

In the background, there is a sink, and a cup can be seen placed nearby. Additionally, there are two ties visible in the scene, one located near the top left corner and the",0.5,True
127476,000000127476.jpg,6.324740409851074,3,0.4355309460150972,291,0.582,mid_high,degraded,"The image features a large, partially eaten pizza with a variety of toppings. The pizza is placed on a dining table, and it appears to be a deep dish pizza. The toppings include mushrooms, olives, and meat, making it a delicious and hearty meal. The pizza is cut into several pieces, with some pieces missing, indicating that it has been enjoyed by others.",0.5,True
530146,000000530146.jpg,6.324872016906738,3,0.4351246471480693,292,0.584,mid_high,degraded,"The image features a delicious meal served on a white plate. The plate contains a sandwich, which is accompanied by a side of coleslaw. The sandwich is placed towards the left side of the plate, while the coleslaw is positioned towards the right side. The meal is ready to be enjoyed, with the sandwich and coleslaw placed neatly on the plate.",1.0,True
475779,000000475779.jpg,6.324930667877197,3,0.4168318286120086,293,0.586,mid_high,degraded,"The image features a large elephant standing in a grassy area with trees in the background. The elephant is positioned towards the left side of the image, occupying a significant portion of the frame. The scene appears to be a natural habitat for the elephant, with the trees providing a sense of depth and a connection to the environment.",0.0,False
90062,000000090062.jpg,6.324954032897949,3,0.4109662533866735,294,0.588,mid_high,degraded,"The image features a black and white cow standing in a yard near a wooden building. The cow is positioned close to the building, and it appears to be walking past a pile of wood. The scene also includes a bench located in the background, adding to the overall atmosphere of the yard.",0.5,True
129135,000000129135.jpg,6.324959754943848,3,0.4145229602259658,295,0.59,mid_high,degraded,"The image features a yellow and blue train parked at a train station. The train occupies a significant portion of the scene, stretching from the left to the right side. The train station has a bench located near the right side of the image, providing a place for passengers to sit and wait for their train.",0.0,False
411938,000000411938.jpg,6.324986457824707,3,0.4215159210121584,296,0.592,mid_high,degraded,"The image features a group of people riding bicycles down a street. Among the riders, there is a man holding a teddy bear, which adds a playful element to the scene. The group is diverse, with some riders closer to the foreground and others further back.

There are also a few cars parked along the street, with one car on the left side and two more on the right side. A cup can be seen placed on",0.2,True
463037,000000463037.jpg,6.325007438659668,3,0.4279487998938113,297,0.594,mid_high,degraded,"The image features a large, old airplane parked on a grassy field. The airplane is positioned in the middle of the scene, with its wings extending outwards. The plane appears to be an old propeller airplane, possibly a vintage model.

In the background, there is a building visible, possibly a hangar or a nearby structure. The scene gives the impression of an airplane museum or a preserved historical aircraft.",0.0,False
561679,000000561679.jpg,6.325071811676025,3,0.4312671140413306,298,0.596,mid_high,degraded,"The image features a street sign with graffiti on it, indicating that the street maintenance is scheduled for Wednesday. The sign is located on a sidewalk near a street.

In the background, there are two cars parked along the street. One car is positioned closer to the left side of the image, while the other car is parked further to the right. The scene also includes a person standing near the middle of the image, possibly observing",0.5,True
19432,000000019432.jpg,6.325105667114258,3,0.4295639456526268,299,0.598,mid_high,degraded,"The image features two men playing tennis on a court. One of the men is holding a tennis racket, preparing to hit the ball. The tennis ball is in the air, close to the player with the racket.

The court is surrounded by several chairs, some of which are placed close to the players, while others are scattered around the area. The chairs are arranged in various positions, creating a comfortable and inviting atmosphere for the players and spect",0.0,False
567640,000000567640.jpg,6.325112342834473,3,0.4177638839763635,300,0.6,mid_high,degraded,"The image captures a group of young men playing soccer on a grassy field. There are five players in total, with some of them running towards the ball. The soccer ball is located in the middle of the field, with the players spread out around it.

In the background, there are two cars parked, one on the left side and the other on the right side of the field. The scene is lively, with the young men actively",0.0,False
209747,000000209747.jpg,6.325206756591797,3,0.4256179971016284,301,0.602,mid_high,degraded,"The image features a small kitten sitting inside a bathroom sink. The kitten appears to be curious and is looking up, possibly observing the camera or its surroundings. The sink is located next to a toilet, which is situated on the left side of the image.",0.5,True
233771,000000233771.jpg,6.325207710266113,3,0.431061000778212,302,0.604,mid_high,degraded,"The image depicts a busy city street with a group of people walking down the sidewalk. Among the crowd, a person is holding a British flag umbrella, which stands out from the rest of the scene. The people are engaged in various activities, such as walking, talking, and carrying handbags.

There are multiple cars parked or driving along the street, with one car located near the left edge of the image, another car further back on",0.3333,True
267351,000000267351.jpg,6.32520866394043,3,0.4235009092446062,303,0.606,mid_high,degraded,"The image features a large clock tower with a cross on top, standing tall against a blue sky. The clock is prominently displayed on the side of the tower, making it the focal point of the scene. The tower's design and the clock's positioning create a sense of grandeur and importance.",0.0,False
193429,000000193429.jpg,6.325283050537109,3,0.4175612879777085,304,0.608,mid_high,degraded,"The image features a snowboarder sitting on the snow with their snowboard attached to their feet. The snowboarder is wearing a jacket and a pair of goggles, which are placed on their head. The snowboard is positioned horizontally across the scene, with the snowboarder sitting in the middle. The snowy environment suggests that the photo was taken during the winter season.",0.0,False
414133,000000414133.jpg,6.325339317321777,3,0.4171808472691945,305,0.61,mid_high,degraded,"The image features a street corner with a ""Whoa"" sign on a pole. The sign is positioned near the center of the scene. There are several cars parked along the street, with some closer to the foreground and others further back.

In addition to the cars, there are two benches visible in the scene. One bench is located near the left side of the image, while the other is situated closer to the center. The overall atmosphere suggests",1.0,True
153632,000000153632.jpg,6.32542610168457,3,0.4176345621745237,306,0.612,mid_high,degraded,"The image features a white plate placed on a dining table. The plate is topped with a delicious meal consisting of several pieces of meat, possibly chicken, and some vegetables. The meat is covered in a sauce, making it an appetizing dish.

In addition to the main plate, there are a few other items on the table. A knife is located on the left side of the table, while a spoon is placed",0.3333,True
189820,000000189820.jpg,6.325432777404785,3,0.431371442738756,307,0.614,mid_high,degraded,"The image features a well-equipped office space with a wooden desk and a blue chair. On the desk, there is a computer monitor, a keyboard, and a mouse. A cell phone is also visible on the desk. The office is filled with various items, including a cup, a bottle, a book, a cup, a bowl, a vase, and a cell phone.

In addition to the office items, there are two",0.5,True
11615,000000011615.jpg,6.325624465942383,3,0.4317959201794941,308,0.616,mid_high,degraded,"The image features a street sign with various directions and signs. There are multiple signs pointing in different directions, providing guidance to pedestrians and drivers. The signs are placed at different heights, with some being higher than others.

In addition to the street signs, there is a bus sign visible, indicating the presence of public transportation in the area. The scene is set against a cloudy sky, adding to the overall atmosphere of the image.",1.0,True
263644,000000263644.jpg,6.325691223144531,3,0.428454727630939,309,0.618,mid_high,degraded,"The image features a large, ornate wooden bed with a white canopy. The bed is adorned with a white sheet and a white blanket, giving it a clean and elegant appearance. The canopy is supported by four wooden posts, adding to the bed's grandeur.

In the room, there is a chair positioned near the bed, and a mirror is placed on the left side of the room. Additionally, there are two bottles,",0.5,True
289594,000000289594.jpg,6.325727462768555,3,0.424744852538597,310,0.62,mid_high,degraded,"The image features a man standing on the sidewalk, leaning against a street sign. He is wearing a hat and appears to be waiting for someone. The scene is set in a residential area with a few cars parked nearby.

There are two cars visible in the background, one on the left side and the other on the right side of the image. Additionally, there are two more cars further back in the scene. The street sign the man is lean",0.0,False
394940,000000394940.jpg,6.325740337371826,3,0.4366873610655594,311,0.622,mid_high,degraded,"The image features a young boy sitting at a dining table, holding a plate with a piece of cake on it. He appears to be deep in thought or possibly contemplating his next move. The table is surrounded by chairs, with one chair located on the left side of the table and another on the right side. The boy is the main focus of the scene, with the cake and the table occupying the majority of the image.",0.25,True
472678,000000472678.jpg,6.32582950592041,3,0.4282213737227365,312,0.624,mid_high,degraded,"The image features a computer desk with two computer monitors placed side by side. The desk is equipped with a keyboard and a mouse, as well as a cell phone. There are also two books on the desk, one located near the left side and the other near the right side.

In addition to the computer equipment, there are several bottles scattered around the desk. One bottle is located near the left side, another is in the middle",0.3333,True
77396,000000077396.jpg,6.325866222381592,3,0.4238705721951114,313,0.626,mid_high,degraded,"The image features a living room with a television set placed on a stand. A cat is lying on the floor, close to the television, while another cat is standing nearby. The room also contains a couch and a chair, providing a comfortable space for relaxation.

In addition to the cats, there are two remotes placed on the floor, possibly for controlling the television. A laptop can be seen on the left side of the room, and a cell",0.2,True
35770,000000035770.jpg,6.325897216796875,3,0.4195753089110801,314,0.628,mid_high,degraded,"The image features a white toilet with a black seat, placed in a bathroom. The toilet is situated next to a sink, which is accompanied by a mirror above it. The sink is surrounded by a black and white checkered floor, adding a unique touch to the bathroom design.

In addition to the toilet and sink, there is a bowl placed on the floor, possibly containing toiletries or other bathroom essentials",0.3333,True
262938,000000262938.jpg,6.325935363769531,3,0.4274412611808388,315,0.63,mid_high,degraded,"The image features a book with a dog on the cover, placed on a table. The book is open, revealing the dog's picture on the page. In addition to the book, there are two stuffed animals, one on the left side and the other on the right side of the book. These stuffed animals are likely meant to accompany the book, adding a playful and cozy atmosphere to the scene.",0.3333,True
534041,000000534041.jpg,6.326018333435059,3,0.42537950059056,316,0.632,mid_high,degraded,"The image features a young boy sitting at a dining table, eating a hot dog. A woman is feeding the boy, holding the hot dog in her hand. The table is surrounded by chairs, with one chair located on the left side of the table and another on the right side.

In the background, there are two more people, one standing near the left edge of the image and the other person standing near the right edge. Additionally, there is",0.2,True
563648,000000563648.jpg,6.326030731201172,3,0.4257749610136199,317,0.634,mid_high,degraded,"The image captures a skateboarding event where a skateboarder is performing tricks in the air. The skateboarder is in the middle of the scene, with the skateboard clearly visible beneath them. 

There are several onlookers watching the performance, with some standing closer to the skateboarder and others further away. In total, there are 11 people in the scene, including the skateboarder. Some",0.0,False
378873,000000378873.jpg,6.326087951660156,3,0.4278820935978357,318,0.636,mid_high,degraded,"The image features a bustling outdoor market filled with a variety of fresh fruits and vegetables. There are several people shopping and browsing the produce, with some standing close to the front of the market and others scattered throughout the scene.

The market is well-stocked with a wide assortment of fruits and vegetables. There are multiple apples, oranges, and carrots displayed in various locations. Additionally, there are a",0.0,False
358923,000000358923.jpg,6.326176166534424,3,0.4255773773656131,319,0.638,mid_high,degraded,"The image features a woman wearing a red shirt and a yellow, blue, and red umbrella hat. She is talking on her cell phone while standing outside. There are several other people in the scene, some of whom are also engaged in conversations on their cell phones.

In the background, there is a truck parked, and a handbag can be seen placed nearby. The overall atmosphere suggests a busy outdoor setting where people are going",0.4,True
288062,000000288062.jpg,6.326183795928955,3,0.4323658868612384,320,0.64,mid_high,degraded,"The image features a green toilet with a unique design on the lid. The lid is decorated with a painting of a mountain scene, making the toilet stand out. The toilet is situated in a bathroom with blue walls, and there is a toilet brush placed nearby. The overall scene is quite unusual and creative, as the toilet lid is not typically seen with such artistic designs.",0.0,False
280930,000000280930.jpg,6.32618522644043,3,0.4267825204643311,321,0.642,mid_high,degraded,"The image features a young girl standing in a kitchen, holding a tray with a variety of doughnuts on it. She is laughing and enjoying herself while showcasing the delicious treats. The kitchen is equipped with a refrigerator on the right side of the scene.

In addition to the doughnuts, there are several bottles scattered around the kitchen, with some placed on the countertops and others on the",0.0,False
451435,000000451435.jpg,6.326220512390137,3,0.4413453440603567,322,0.644,mid_high,degraded,"The image features a tennis court with a net in the middle. The court is surrounded by a green wall, giving it a unique appearance. There are two tennis balls visible on the court, one near the left side and the other closer to the right side. The scene is captured in a black and white photo, which adds a timeless and classic feel to the image.",0.0,False
90284,000000090284.jpg,6.326228141784668,3,0.4288546238134579,323,0.646,mid_high,degraded,"The image features a woman playing tennis on a clay court. She is in the middle of a swing, holding a tennis racket and preparing to hit the ball. The woman is wearing a blue dress, which adds a pop of color to the scene.

The tennis ball is visible in the air, close to the woman, as she is in the process of making contact with it. The court appears to be well-maintained, providing an ideal",0.3333,True
400367,000000400367.jpg,6.326499938964844,3,0.4283626588573162,324,0.648,mid_high,degraded,"The image depicts a busy city street at night, with numerous cars driving down the road. The street is illuminated by streetlights, which are visible in various locations throughout the scene. The traffic lights are also lit up, ensuring the smooth flow of traffic.

There are several cars in the scene, with some parked on the side of the road and others driving down the street. The street is bustling with activity, showcasing",0.0,False
442161,000000442161.jpg,6.326552867889404,3,0.4251486584170651,325,0.65,mid_high,degraded,"The image features three people standing together, each holding a wine glass. They are all smiling and enjoying their time together. The wine glasses are placed in various positions, with one glass closer to the left side, another in the middle, and the third glass on the right side. The people are positioned in a way that they are all visible, with one person on the left, another in the middle, and the third person on the right.",0.0,False
445999,000000445999.jpg,6.326593399047852,3,0.4301755681383036,326,0.652,mid_high,degraded,"The image features a woman with long, dark hair brushing her teeth. She is wearing a ring on her finger while performing this activity. The woman is the main focus of the scene, and the image is taken from a close-up perspective.",0.0,False
360661,000000360661.jpg,6.326622486114502,3,0.4176689209383326,327,0.654,mid_high,degraded,"The image captures a thrilling moment during a horse race. Two jockeys are riding their horses, with one horse positioned closer to the left side of the image and the other horse located more towards the right side. The jockeys are wearing white and red outfits, which adds to the excitement of the race.

In the background, there are several people watching the race, with some standing closer to the left side of the",0.0,False
185157,000000185157.jpg,6.326632976531982,3,0.4171619873740783,328,0.656,mid_high,degraded,"The image features a street sign with a yellow light mounted on top of it. The sign is located on the side of a building, possibly a church, and is positioned near the top of the building. The yellow light is shining brightly, drawing attention to the sign.

In the background, there are two bicycles parked, one on the left side and the other on the right side of the image. The presence of the bicycles suggests",0.0,False
281447,000000281447.jpg,6.326645374298096,3,0.4274693162727605,329,0.658,mid_high,degraded,"The image features a beautiful brown horse with a blonde mane, standing in a grassy field. The horse is looking at the camera, capturing the viewer's attention. The field is surrounded by a fence, providing a sense of enclosure.

In the background, there are several houses and buildings, indicating that the field is located near a residential area. The scene is serene, with the horse as the main focus, and the pictures",0.0,False
362682,000000362682.jpg,6.326688289642334,3,0.4173109023046243,330,0.66,mid_high,degraded,"The image features a blue and white bus driving down a street. The bus is adorned with a cat design, making it stand out from other vehicles. There are several people visible in the scene, with some standing close to the bus and others further away.

In addition to the bus, there is a car parked on the side of the street. A person is also holding a cell phone, possibly capturing the moment or communicating with someone.",0.6,True
361238,000000361238.jpg,6.326693534851074,3,0.4306743843929812,331,0.662,mid_high,degraded,"The image features a woman sitting at a dining table, smiling as she looks at a large pizza placed in front of her. The pizza is covered in various toppings, making it an appetizing sight.

The table is surrounded by chairs, with one chair on the left side of the table and another on the right side. There are also a few books scattered around the table, possibly indicating a casual gathering or a shared meal",0.25,True
254016,000000254016.jpg,6.326724052429199,3,0.4303518043218505,332,0.664,mid_high,degraded,"The image features a commercial kitchen with a conveyor belt filled with a variety of doughnuts. The doughnuts are being cooked and prepared, with some of them being fried. The conveyor belt is equipped with a machine that is responsible for frying the doughnuts.

There are numerous doughnuts in different stages of the cooking process, with some of them being fried and others still in the",0.0,False
396274,000000396274.jpg,6.326827526092529,3,0.434080585138319,333,0.666,mid_high,degraded,"The image features a garden with a variety of green plants, including broccoli, growing in the dirt. The plants are spread out, with some closer to the foreground and others further back. The garden is surrounded by a wooden fence, which adds a rustic touch to the scene. The plants are thriving, showcasing the beauty of nature and the importance of maintaining a healthy garden.",0.0,False
153229,000000153229.jpg,6.326842308044434,3,0.421222920329278,334,0.668,mid_high,degraded,"The image captures a lively scene of a group of men playing a game of frisbee in a park. There are at least nine people in the scene, with some of them actively engaged in the game, while others are watching or waiting for their turn.

A frisbee can be seen in the air, with one man reaching up to catch it. The players are spread out across the field, with some standing closer to the fris",0.0,False
458992,000000458992.jpg,6.326948165893555,3,0.4238088813380495,335,0.67,mid_high,degraded,"The image features a woman sitting at a dining table, enjoying a delicious pizza. She is holding a fork and a knife, ready to dig into the meal. The pizza is placed in the center of the table, with the woman positioned on the left side.

The dining table occupies most of the scene, with the woman's arms visible on the right side. The table is surrounded by chairs, with one chair",0.3333,True
489046,000000489046.jpg,6.326949596405029,3,0.4337355041402007,336,0.672,mid_high,degraded,"The image features a small bird perched on a tree branch. The bird is positioned near the center of the scene, with its wings spread out. The tree is surrounded by lush greenery, creating a serene and natural atmosphere. The bird's presence adds a touch of life to the otherwise peaceful environment.",0.0,False
461009,000000461009.jpg,6.327016830444336,3,0.4248234996389818,337,0.674,mid_high,degraded,"The image features a man sitting in a room, holding a small, round, yellow fruit in his hand. He is smiling, possibly enjoying the fruit or sharing a light-hearted moment with others in the room.

There are several other people in the room, some of whom are sitting at a dining table. A chair is visible near the table, and a cup can be seen placed on the table. The room appears to be a casual gather",0.5,True
476119,000000476119.jpg,6.3270745277404785,3,0.4237064460602437,338,0.676,mid_high,degraded,"The image features a man riding a skateboard down a street. He is wearing a helmet for safety while enjoying his ride. The street is lined with parked cars on both sides, with one car closer to the left side of the image and another car further down the street on the right side. The man appears to be the main focus of the scene, as he skillfully navigates the street on his skateboard.",0.0,False
33707,000000033707.jpg,6.327114105224609,3,0.4320555100465156,339,0.678,mid_high,degraded,"The image features two giraffes standing close to each other in a grassy area. They are positioned near a building, possibly a zoo or a wildlife sanctuary. The giraffes are facing each other, creating a sense of connection between them. The scene is set in a lush green environment, with trees in the background.",0.0,False
224664,000000224664.jpg,6.327146530151367,3,0.4351530155914107,340,0.68,mid_high,degraded,"The image depicts a lively beach scene with several people enjoying their time. Some of the people are flying kites, with a total of five kites visible in the sky. The kites come in various shapes and sizes, adding to the vibrant atmosphere.

In addition to the kite flyers, there are numerous people scattered across the beach, either participating in the kite-flying activities or simply enjoying the day. The",0.0,False
47585,000000047585.jpg,6.327154159545898,3,0.4209668838566332,341,0.682,mid_high,degraded,"The image features a bride and groom standing together on a grassy lawn, likely at a wedding reception. The bride is wearing a white dress, while the groom is dressed in a suit. They are holding an umbrella, possibly to shield themselves from the sun or rain.

In the background, there are several other people, some of whom are wearing ties. The scene is lively, with guests enjoying the out",0.0,False
393014,000000393014.jpg,6.327206611633301,3,0.4278785340211008,342,0.684,mid_high,degraded,"The image features a display case in a restaurant, showcasing a variety of sandwiches. There are three sandwiches in the display case, each with different fillings. One sandwich is placed towards the left side, another in the middle, and the third one is on the right side.

In addition to the sandwiches, there are two bottles visible in the display case. One bottle is located near the top left corner, while the",0.5,True
445658,000000445658.jpg,6.327214241027832,3,0.4234317700680049,343,0.686,mid_high,degraded,"The image features a large, well-equipped kitchen with wooden cabinets and a black stove. The stove is surrounded by various kitchen items, including a microwave, oven, and toaster. There are also several bottles placed around the kitchen, with some near the stove and others on the countertops.

In addition to the appliances, the kitchen is adorned with a few decorative items, such as a v",0.3333,True
393226,000000393226.jpg,6.327259540557861,3,0.4273394831997982,344,0.688,mid_high,degraded,"The image features a man walking across a street in front of a large, colorful ice cream truck. The truck is parked on the side of the road, and the man is positioned close to it.

There are several cars parked or driving along the street, with one car located near the left edge of the image, another car further to the right, and a third car in the background. Additionally, there is a traffic light visible in",0.0,False
475484,000000475484.jpg,6.327322959899902,3,0.43049436027427,345,0.69,mid_high,degraded,"The image depicts a busy city street with a yellow parking meter prominently placed on the sidewalk. The street is filled with various vehicles, including cars, a truck, and a bus. There are several people walking along the sidewalk, some of them carrying handbags.

In addition to the parking meter, there are traffic lights visible in the scene, ensuring the smooth flow of traffic. The overall atmosphere of the image suggests a",0.5,True
189475,000000189475.jpg,6.327343940734863,3,0.4277315424984027,346,0.692,mid_high,degraded,"The image depicts a lively restaurant scene with a group of people sitting at tables, enjoying their meals. A woman and a boy are sitting together at a table, sharing a meal. There are several other people in the background, engaged in conversation or dining.

The dining area is furnished with multiple chairs, some of which are occupied by the guests. The tables are set with various items, including cups, bowls,",0.0,False
427160,000000427160.jpg,6.3273539543151855,3,0.4372624213203693,347,0.694,mid_high,degraded,"The image captures a lively baseball game in progress. There are several young boys on the field, with one player running towards the base while another player is holding a baseball glove. The players are spread out across the field, with some closer to the foreground and others further in the background.

In addition to the players, there are two baseball gloves visible in the scene, one near the center of the field and the other towards the right side. The",0.0,False
189752,000000189752.jpg,6.327360153198242,3,0.4304986987082965,348,0.696,mid_high,degraded,"The image features a dining table with a variety of food items on it. There are two pizzas, one placed closer to the left side of the table and the other towards the right side. A person is sitting at the table, enjoying the meal.

In addition to the pizzas, there are two cups on the table, one near the top right corner and the other near the top left corner. A knife is also visible on",0.0,False
